Geo Point;Geo Shape;gid;libelle;ident;type;zone;comptage_5m;cdate;mdate
44.8362039, -0.578552;"{""coordinates"": [-0.578552, 44.8362039], ""type"": ""Point""}";2616;18 rue Maréchal Joffre - Vers Place Pey Berland;P52.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8137258, -0.5546308;"{""coordinates"": [-0.5546308, 44.8137258], ""type"": ""Point""}";2514;399 Boulevard J.J. Bosc - Vers rue des Terres Neuves;P1.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8342149, -0.574626;"{""coordinates"": [-0.574626, 44.8342149], ""type"": ""Point""}";2613;32 Cours Pasteur - Vers Place de la Victoire;P51.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.9070738, -0.515457;"{""coordinates"": [-0.515457, 44.9070738], ""type"": ""Point""}";2498;18 rue Montsouris - Vers Rue Boutinard;PW1-B.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8651448, -0.5999258;"{""coordinates"": [-0.5999258, 44.8651448], ""type"": ""Point""}";2464;22 place Gambetta - Vers Avenue Léon Blum;PN2.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8165789, -0.572247;"{""coordinates"": [-0.572247, 44.8165789], ""type"": ""Point""}";2550;cours de la Somme SNCF - Vers Rue Pierre de Ladime;P19.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8536108, -0.5742488;"{""coordinates"": [-0.5742488, 44.8536108], ""type"": ""Point""}";2594;Cours Evrard de Fayolle - Vers Jardin Public;P41.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8321789, -0.6480209;"{""coordinates"": [-0.6480209, 44.8321789], ""type"": ""Point""}";2711;3 Avenue de Belfort  - Vers Avenue de la Marne;PR.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8756829, -0.5906809;"{""coordinates"": [-0.5906809, 44.8756829], ""type"": ""Point""}";2489;111 Avenue Jean Jaurès - Vers Rue Alfred Bert;PX2.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8138718, -0.6042928;"{""coordinates"": [-0.6042928, 44.8138718], ""type"": ""Point""}";2699;124 Avenue de la Mission Haut Brion - Vers Rue de Peybouquey;PL.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8774539, -0.569972;"{""coordinates"": [-0.569972, 44.8774539], ""type"": ""Point""}";2435;1 avenue André Reinson  - Vers Rond Point Tobeen;PV2.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-29T10:13:37+02:00
44.8475309, -0.571076;"{""coordinates"": [-0.571076, 44.8475309], ""type"": ""Point""}";2533;10 Quai Louis XVIII - Vers Allées de Chartres;P11.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8403979, -0.5972139;"{""coordinates"": [-0.5972139, 44.8403979], ""type"": ""Point""}";2572;262 Rue Judaïque - Vers Rue Raymond Lartigue;P30.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8077689, -0.5515379;"{""coordinates"": [-0.5515379, 44.8077689], ""type"": ""Point""}";2679;1 rue Ambroise Croizat - Vers Rue Léon Gambetta;PB.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.9479538, -0.6020768;"{""coordinates"": [-0.6020768, 44.9479538], ""type"": ""Point""}";2767;27 avenue Durand Dassier - Vers Rue de la Poste;PV1.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8261499, -0.5879649;"{""coordinates"": [-0.5879649, 44.8261499], ""type"": ""Point""}";2560;231 Rue de Pessac - Vers Rue de Budos;P24.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8379499, -0.5732819;"{""coordinates"": [-0.5732819, 44.8379499], ""type"": ""Point""}";2736;36 Rue du Loup - Vers Rue Sainte Catherine;PD1.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8008539, -0.5954579;"{""coordinates"": [-0.5954579, 44.8008539], ""type"": ""Point""}";2693;558 Cours de la Libération - Vers Avenue Marly;PI.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8685588, -0.6364449;"{""coordinates"": [-0.6364449, 44.8685588], ""type"": ""Point""}";2755;139 avenue de l Hippodrome - Vers Rue des Primevères;PN1.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8716029, -0.5119779;"{""coordinates"": [-0.5119779, 44.8716029], ""type"": ""Point""}";2745;Arrêt de bus avenue de Paris  - Vers Rue François Villon;PI1.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8286219, -0.5943909;"{""coordinates"": [-0.5943909, 44.8286219], ""type"": ""Point""}";2517;221 Boulevard M. Leclerc - Vers Rue de Cheminade;P3.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8427709, -0.5995888;"{""coordinates"": [-0.5995888, 44.8427709], ""type"": ""Point""}";2519;134 Boulevard Wilson - Vers Avenue du Jeu de Paume;P4.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8456979, -0.5786749;"{""coordinates"": [-0.5786749, 44.8456979], ""type"": ""Point""}";2598;9 Rue Fondaudège - Vers rue Victoire Américaine;P43.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8178448, -0.5487909;"{""coordinates"": [-0.5487909, 44.8178448], ""type"": ""Point""}";2540;Rue Léon Paillere - Vers Boulevards;P14.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.7713328, -0.5419279;"{""coordinates"": [-0.5419279, 44.7713328], ""type"": ""Point""}";2462;59 avenue Maréchal de Lattre de Tassigny - Vers Chemin de Galagon;PT2.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8485029, -0.5466169;"{""coordinates"": [-0.5466169, 44.8485029], ""type"": ""Point""}";2634;254 Avenue Thiers - Vers le Pont de Pierre;P61.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8421068, -0.5908179;"{""coordinates"": [-0.5908179, 44.8421068], ""type"": ""Point""}";2673;Rue Jean Soula - Vers Rue Lachassaigne;P82.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8775358, -0.5699209;"{""coordinates"": [-0.5699209, 44.8775358], ""type"": ""Point""}";2494;1 avenue André Reinson  - Vers Avenue Marcel Dassault;PV2.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.9522099, -0.5346329;"{""coordinates"": [-0.5346329, 44.9522099], ""type"": ""Point""}";2776;112 avenue de la Garonne - Vers Place de la Mairie;PC2.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8948268, -0.7562229;"{""coordinates"": [-0.7562229, 44.8948268], ""type"": ""Point""}";2762;46 avenue Voltaire - Vers Rue Vincent d'Indy;PR1.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8295178, -0.5723189;"{""coordinates"": [-0.5723189, 44.8295178], ""type"": ""Point""}";2555;28 Cours de la Somme - Vers Rue Mercière;P22.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8759339, -0.5531369;"{""coordinates"": [-0.5531369, 44.8759339], ""type"": ""Point""}";2588;10 Avenue de Labarde - Vers Place René Maran;P38.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8903349, -0.5092169;"{""coordinates"": [-0.5092169, 44.8903349], ""type"": ""Point""}";2753;41 avenue François Mitterrand - Vers Avenue Jean Capdeboscq;PM1.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8313388, -0.57807;"{""coordinates"": [-0.57807, 44.8313388], ""type"": ""Point""}";2621;20 Rue Costedoat - Vers Rue Saint Genès;P55.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8578869, -0.515481;"{""coordinates"": [-0.515481, 44.8578869], ""type"": ""Point""}";2742;92 avenue René Cassagne - Vers Rue Louis Mondaut;PG1.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8005308, -0.657645;"{""coordinates"": [-0.657645, 44.8005308], ""type"": ""Point""}";2709;270 Avenue Pasteur - Vers Rue du Maréchal Foch;PQ.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8801408, -0.5253799;"{""coordinates"": [-0.5253799, 44.8801408], ""type"": ""Point""}";2749;Pont de Mireport - Vers Rue André Dupin;PK1.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8657249, -0.7186358;"{""coordinates"": [-0.7186358, 44.8657249], ""type"": ""Point""}";2759;Avenue de Capeyron - avenue de Pagnot - Vers Allée Charles André Julien;PP1.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8541848, -0.5138689;"{""coordinates"": [-0.5138689, 44.8541848], ""type"": ""Point""}";2788;19 Avenue Jean Zay vers Avenue René Cassagne;Z2903CT6;BOUCLE;2903;1;2021-04-28T12:57:13+02:00;2026-09-24T10:15:00+02:00
44.8756908, -0.5906429;"{""coordinates"": [-0.5906429, 44.8756908], ""type"": ""Point""}";2455;111 Avenue Jean Jaurès - Vers Avenue Périé;PX2.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8580193, -0.6635051;"{""coordinates"": [-0.6635051, 44.8580193], ""type"": ""Point""}";4311;Avenue de Magudas sens Entrant;Z24CT23;BOUCLE;24;1;2021-04-28T12:57:13+02:00;2026-09-24T10:15:00+02:00
44.8898128, -0.5162488;"{""coordinates"": [-0.5162488, 44.8898128], ""type"": ""Point""}";2450;49 Rue des Griffons vers Chemin du Pin;Z31CT11;BOUCLE;31;1;2021-04-28T12:57:13+02:00;2026-09-24T10:15:00+02:00
44.8523658, -0.615561;"{""coordinates"": [-0.615561, 44.8523658], ""type"": ""Point""}";2468;130 avenue du Louis Barthou - Vers Rue Guenard;PO2.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8257478, -0.6280938;"{""coordinates"": [-0.6280938, 44.8257478], ""type"": ""Point""}";2708;Avenue François Mitterrand croisement Rue Beauséjour - Vers Rue Camille Vic;PP.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8377638, -0.5929589;"{""coordinates"": [-0.5929589, 44.8377638], ""type"": ""Point""}";2568;235 Rue George Bonnac - Vers Boulevards;P28.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8278679, -0.568866;"{""coordinates"": [-0.568866, 44.8278679], ""type"": ""Point""}";2558;51 Cours de L Yser - Vers Cours de la somme;P23.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8422359, -0.5391779;"{""coordinates"": [-0.5391779, 44.8422359], ""type"": ""Point""}";2545;35 Cours Gambetta - Vers Avenue Jean Jaurès;P17.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8278528, -0.568807;"{""coordinates"": [-0.568807, 44.8278528], ""type"": ""Point""}";2557;51 Cours de L Yser - Vers Rue Lafontaine;P23.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8390498, -0.591238;"{""coordinates"": [-0.591238, 44.8390498], ""type"": ""Point""}";2569;rue Brizard - Vers rue George Bonnac;P29.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8421429, -0.5907428;"{""coordinates"": [-0.5907428, 44.8421429], ""type"": ""Point""}";2674;Rue Jean Soula - Vers Rue George Mandel;P82.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8277948, -0.5593839;"{""coordinates"": [-0.5593839, 44.8277948], ""type"": ""Point""}";2631;Cours de la Marne - Vers Rue Saint Vincent de Paul;P60.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8266559, -0.5497098;"{""coordinates"": [-0.5497098, 44.8266559], ""type"": ""Point""}";2538;83 Quai de Paludate - Vers Rue de Belcier;P13.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8413348, -0.6503269;"{""coordinates"": [-0.6503269, 44.8413348], ""type"": ""Point""}";2714;22 Avenue de l Yser - Vers Rue Beaumarchais;PS.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8295189, -0.5282419;"{""coordinates"": [-0.5282419, 44.8295189], ""type"": ""Point""}";2664;23 Rue Jules Guesde - Vers Avenue Gaston Cabannes;P77.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8477979, -0.5963319;"{""coordinates"": [-0.5963319, 44.8477979], ""type"": ""Point""}";2576;78 Cours Marc Nouaux - Vers Boulevards Président Wilson;P32.2;PONCTUEL;0;;2021-04-28T12:57:12+02:00;2021-04-28T12:57:12+02:00
44.8394878, -0.558832;"{""coordinates"": [-0.558832, 44.8394878], ""type"": ""Point""}";2547;10 rue de la Benauge - Vers Rue Heni Dunant;P18.1;PONCTUEL;0;;2021-04-28T12:57:12+02:00;2021-04-28T12:57:12+02:00
44.8438218, -0.5753428;"{""coordinates"": [-0.5753428, 44.8438218], ""type"": ""Point""}";2601;Allées de Tourny - Vers Place Tourny;P45.1;PONCTUEL;0;;2021-04-28T12:57:12+02:00;2021-04-28T12:57:12+02:00
44.8342149, -0.574626;"{""coordinates"": [-0.574626, 44.8342149], ""type"": ""Point""}";2614;32 Cours Pasteur - Vers Cours Victor Hugo;P51.2;PONCTUEL;0;;2021-04-28T12:57:12+02:00;2021-04-28T12:57:12+02:00
44.8602188, -0.5685419;"{""coordinates"": [-0.5685419, 44.8602188], ""type"": ""Point""}";2592;99 Cours St Louis - Vers Cours du Médoc;P40.2;PONCTUEL;0;;2021-04-28T12:57:12+02:00;2021-04-28T12:57:12+02:00
45.0133349, -0.530238;"{""coordinates"": [-0.530238, 45.0133349], ""type"": ""Point""}";2495;6 rue Maréchal Leclerc - Vers Avenue du Général de Gaulle;PD2-A.2;PONCTUEL;0;;2021-04-28T12:57:12+02:00;2021-04-28T12:57:12+02:00
44.7939691, -0.5921401;"{""coordinates"": [-0.5921401, 44.7939691], ""type"": ""Point""}";4282;Avenue Thouars - Marne vers rocade;Z1705CT2;BOUCLE;1705;0;2021-04-28T12:57:12+02:00;2026-09-24T10:15:00+02:00
44.8290439, -0.5803448;"{""coordinates"": [-0.5803448, 44.8290439], ""type"": ""Point""}";2628;Rue Lamourous - Vers Rue Saint Genès;P58.2;PONCTUEL;0;;2021-04-28T12:57:12+02:00;2021-04-28T12:57:12+02:00
44.8332259, -0.5988139;"{""coordinates"": [-0.5988139, 44.8332259], ""type"": ""Point""}";2445;Boulevard G. Pompidou vers Barrière d'Ornano;Z901CT5;BOUCLE;901;0;2021-04-28T12:57:12+02:00;2026-09-24T10:15:00+02:00
44.8508018, -0.6072619;"{""coordinates"": [-0.6072619, 44.8508018], ""type"": ""Point""}";2637;2 Avenue Louis Barthou - Vers Avenue Charles de Gaulle;P63.1;PONCTUEL;0;;2021-04-28T12:57:12+02:00;2021-04-28T12:57:12+02:00
44.8129669, -0.5645439;"{""coordinates"": [-0.5645439, 44.8129669], ""type"": ""Point""}";2667;10 Cours Victor Hugo - Vers Rue Roland et Marie Richon;P79.1;PONCTUEL;0;;2021-04-28T12:57:12+02:00;2021-04-28T12:57:12+02:00
44.8258078, -0.628221;"{""coordinates"": [-0.628221, 44.8258078], ""type"": ""Point""}";2437;155 Avenue François Mitterrand vers Mendès France;Z904CT5;BOUCLE;904;2;2021-04-28T12:57:12+02:00;2026-09-24T10:15:00+02:00
44.8785059, -0.5000398;"{""coordinates"": [-0.5000398, 44.8785059], ""type"": ""Point""}";2747;Entrée agglomération Lormont Chemin des Tabernottes - Vers Rue Jean Cocteau;PJ1.1;PONCTUEL;0;;2021-04-28T12:57:12+02:00;2021-04-28T12:57:12+02:00
44.8431669, -0.5722659;"{""coordinates"": [-0.5722659, 44.8431669], ""type"": ""Point""}";2603;12 Rue Esprit des lois - Ves Place de la Comedie;P46.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.9071158, -0.5154299;"{""coordinates"": [-0.5154299, 44.9071158], ""type"": ""Point""}";2492;18 rue Montsouris - Vers Avenue dela Somme;PW1-B.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8272129, -0.5944319;"{""coordinates"": [-0.5944319, 44.8272129], ""type"": ""Point""}";2562;36 Rue Léo Saignat - Vers Boulevards Maréchal Leclerc;P25.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.9263898, -0.4893518;"{""coordinates"": [-0.4893518, 44.9263898], ""type"": ""Point""}";2771;14 rue du président Coty - Vers Avenue Claude Taudin;PY1.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.7607929, -0.6229509;"{""coordinates"": [-0.6229509, 44.7607929], ""type"": ""Point""}";2481;238 Cours du Général De Gaulle - Vers Rue de Chatrèze;PH2.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.9128188, -0.738548;"{""coordinates"": [-0.738548, 44.9128188], ""type"": ""Point""}";2763;Route de Picot / route de Tronquet - Vers Allée Pierre de Villepreux;PS1.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8402348, -0.599419;"{""coordinates"": [-0.599419, 44.8402348], ""type"": ""Point""}";2440;2 Avenue de la République vers rue de la Liberté;Z601CT7;BOUCLE;601;0;2021-04-28T12:57:13+02:00;2026-09-24T10:15:00+02:00
44.8820919, -0.688163;"{""coordinates"": [-0.688163, 44.8820919], ""type"": ""Point""}";2479;Chemin Lafon - Avenue Descartes - Vers Rue Edouard Herriot;PQ1-B.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8602358, -0.5685769;"{""coordinates"": [-0.5685769, 44.8602358], ""type"": ""Point""}";2591;99 Cours St Louis - Vers Impasse Pierre-Paul Courau;P40.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8310608, -0.5737039;"{""coordinates"": [-0.5737039, 44.8310608], ""type"": ""Point""}";2626;116 Cours Aristide Briand - Vers Cours d'Albret;P57.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8715808, -0.5118029;"{""coordinates"": [-0.5118029, 44.8715808], ""type"": ""Point""}";2746;Arrêt de bus avenue de Paris  - Vers Rue Jean Raymond Guyon;PI1.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8582678, -0.5515499;"{""coordinates"": [-0.5515499, 44.8582678], ""type"": ""Point""}";2482;Pont Chaban Delmas - Vers Quai Bacalan;PI2.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8441058, -0.5879389;"{""coordinates"": [-0.5879389, 44.8441058], ""type"": ""Point""}";2577;40 Rue Capdeville - Vers Rue Goya;P33.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8801659, -0.52535;"{""coordinates"": [-0.52535, 44.8801659], ""type"": ""Point""}";2750;Pont de Mireport - Vers Rue paul Courtault;PK1.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8802319, -0.5384539;"{""coordinates"": [-0.5384539, 44.8802319], ""type"": ""Point""}";2527;pont d Aquitaine - Vers rive gauche;P8.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8812108, -0.6288459;"{""coordinates"": [-0.6288459, 44.8812108], ""type"": ""Point""}";2476;76 avenue du Médoc - Vers échangeur 7;PL2.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8005939, -0.6576769;"{""coordinates"": [-0.6576769, 44.8005939], ""type"": ""Point""}";2710;270 Avenue Pasteur - Vers Avenue du Bourgailh;PQ.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.7939762, -0.5921102;"{""coordinates"": [-0.5921102, 44.7939762], ""type"": ""Point""}";4281;Avenue Thouars - Marne vers centre Talence;Z1705CT1;BOUCLE;1705;0;2021-04-28T12:57:13+02:00;2026-09-24T10:15:00+02:00
44.8047419, -0.5733579;"{""coordinates"": [-0.5733579, 44.8047419], ""type"": ""Point""}";2670;16 Chemin de Leysotte - Vers Route de Toulouse;P80.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8663698, -0.5614798;"{""coordinates"": [-0.5614798, 44.8663698], ""type"": ""Point""}";2589;Hangar 27 Rue Lucien Faure - Vers Boulevards Alfred Daney;P39.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8536098, -0.5743159;"{""coordinates"": [-0.5743159, 44.8536098], ""type"": ""Point""}";2593;Cours Evrard de Fayolle - Vers Rue Cantemerle;P41.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.7608389, -0.6230898;"{""coordinates"": [-0.6230898, 44.7608389], ""type"": ""Point""}";2509;238 Cours du Général De Gaulle - Vers Rue Serpolet;PH2.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.7781078, -0.6088279;"{""coordinates"": [-0.6088279, 44.7781078], ""type"": ""Point""}";2458;Cimetière rue des Fontaines de Monjoux - Vers Rue de Rochefort;PS2.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.7860059, -0.5664229;"{""coordinates"": [-0.5664229, 44.7860059], ""type"": ""Point""}";2683;513 Route de Toulouse - Vers Avenue Danielle Mitterrand;PD.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8430068, -0.579228;"{""coordinates"": [-0.579228, 44.8430068], ""type"": ""Point""}";2777;27 Cours Clémenceau vers rue Buffon;Z401CT11;BOUCLE;401;0;2021-04-28T12:57:13+02:00;2026-09-24T10:15:00+02:00
44.9452419, -0.489697;"{""coordinates"": [-0.489697, 44.9452419], ""type"": ""Point""}";2506;2 avenue Georges Clémenceau - Vers Rue Saint Denis;PZ1-B.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8333418, -0.5984599;"{""coordinates"": [-0.5984599, 44.8333418], ""type"": ""Point""}";2444;46 Rue Général Larminat vers Barrière d'Ornano;Z901CT4;BOUCLE;901;0;2021-04-28T12:57:13+02:00;2026-09-24T10:15:00+02:00
44.8389398, -0.530371;"{""coordinates"": [-0.530371, 44.8389398], ""type"": ""Point""}";2662;100 Avenue Pasteur - Vers Boulevards de l'Entre-Deux-Mers;P76.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8300949, -0.6049249;"{""coordinates"": [-0.6049249, 44.8300949], ""type"": ""Point""}";2706;21 Rue de la Pelouse de Douet - Vers Place Amélie Raba-Léon;PO.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8419079, -0.7769638;"{""coordinates"": [-0.7769638, 44.8419079], ""type"": ""Point""}";2439;8 Avenue de Verdun - Vers Rue de la Marne;PY2.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8588618, -0.497293;"{""coordinates"": [-0.497293, 44.8588618], ""type"": ""Point""}";2743;83 avenue de l église romane - Vers Allée des Aulnes;PH1.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8812758, -0.6287738;"{""coordinates"": [-0.6287738, 44.8812758], ""type"": ""Point""}";2473;76 avenue du Médoc - Vers Rue du Couvent;PL2.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.9522188, -0.5346868;"{""coordinates"": [-0.5346868, 44.9522188], ""type"": ""Point""}";2775;112 avenue de la Garonne - Vers Rue Louis Monteau;PC2.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8876708, -0.517211;"{""coordinates"": [-0.517211, 44.8876708], ""type"": ""Point""}";2751;Terminus tram A arrêt La Gardette avenue des Griffons - Vers Rue Pillé Bourse;PL1.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8312728, -0.599126;"{""coordinates"": [-0.599126, 44.8312728], ""type"": ""Point""}";2563;rue Frantz Despagnet - Vers Boulevard Antoine Gautier;P26.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8302398, -0.6049409;"{""coordinates"": [-0.6049409, 44.8302398], ""type"": ""Point""}";2705;21 Rue de la Pelouse de Douet - Vers Rue Laurent Sens;PO.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.9111508, -0.7242799;"{""coordinates"": [-0.7242799, 44.9111508], ""type"": ""Point""}";2485;18 route de St Médard - Vers Allée Haute Grave;PT1-A.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8164158, -0.6006098;"{""coordinates"": [-0.6006098, 44.8164158], ""type"": ""Point""}";2672;Rue de la Vieille Tour - Vers Cours Gallièni;P81.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8534318, -0.5088758;"{""coordinates"": [-0.5088758, 44.8534318], ""type"": ""Point""}";2739;Arrêt de bus Goya avenue Jean Zay - Vers Avenue Georges Clemenceau;PF1.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8390678, -0.5911519;"{""coordinates"": [-0.5911519, 44.8390678], ""type"": ""Point""}";2570;rue Brizard - Vers rue Judaïque;P29.2;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
44.8467268, -0.598657;"{""coordinates"": [-0.598657, 44.8467268], ""type"": ""Point""}";2573;4 Rue de L Ecole Normale - Vers Boulevards du Président Wilson;P31.1;PONCTUEL;0;;2021-04-28T12:57:13+02:00;2021-04-28T12:57:13+02:00
